Ticker,Name,Currency,Sector,Industry,Country,Insider Percentage,Institution Percentage,Years since IPO,NR - Percentage Missing,NR - Percentage Missing (Only Core),R - Percentage Missing,R - Percentage Missing (Only Core),R - Percentage Missing (Trivial Fix),R - Percentage Missing (Only Core) (Trivial Fix),Market Cap,CAGR,CAGR with divs,Years,Difference CAGR
A,"AGILENT TECHNOLOGIES, INC.",USD,Healthcare,Diagnostics & Research,US,0.0024,0.9126,23,0.1739130434782608,0.0,0.133017649591046,0.0,0.0030133448127421,0.0,45286880000.0,0.0656791583660814,0.067758895786089,23.0,0.0020797374200076
AA,ALCOA CORPORATION,USD,Basic Materials,Aluminum,US,0.0087,0.8436,8,0.2179894179894179,0.1666666666666666,0.099009900990099,0.0,0.0049504950495049,0.0,7401580886.48,0.0151774870676673,0.0187202521458558,8.0,0.0035427650781885
AACG,ATA CREATIVITY GLOBAL,USD,Consumer Defensive,Education & Training Services,CN,0.0553,0.1709,14,0.2068733153638814,0.0089285714285714,0.1704374057315233,0.0,0.0105580693815987,0.0,84563801.28,0.2940815341986724,0.4786900613424072,14.0,0.1846085271437347
AAL,AMERICAN AIRLINES GROUP INC.,USD,Industrials,Airlines,US,0.0108,0.5432,13,0.1686274509803921,0.0367647058823529,0.0874587458745874,0.0,0.0,0.0,9895509600.0,0.1719943048233196,0.1824501535147757,13.0,0.0104558486914561
AAOI,"APPLIED OPTOELECTRONICS, INC.",USD,Technology,Semiconductors,US,0.0712,0.5119,9,0.1492063492063492,0.0138888888888888,0.1138613861386138,0.0,0.0,0.0,206953280.0,-0.1252385827483852,-0.1252385827483852,8.0,0.0
AAON,"AAON, INC.",USD,Industrials,Building Products & Equipment,US,0.2076,0.7240000000000001,31,0.2571428571428571,0.0833333333333333,0.195049504950495,0.0,0.0089108910891089,0.0,3613793563.04,0.2449510507809131,0.2467556985140093,30.0,0.0018046477330961
AAPL,APPLE INC.,USD,Technology,Consumer Electronics,US,0.0007,0.5937,42,0.2193050193050193,0.0033783783783783,0.1581408140814081,0.0,0.0195269526952695,0.0,2317217983640.0,0.2373161063299407,0.2387538652434513,37.0,0.0014377589135106
AAT,"AMERICAN ASSETS TRUST, INC.",USD,Real Estate,REIT—Diversified,US,0.0161,0.9702,11,0.2069264069264069,0.0113636363636363,0.1366336633663366,0.0,0.0,0.0,2155120344.815,0.0719010586828925,0.1014226628721053,10.0,0.0295216041892127
AATC,AUTOSCOPE TECHNOLOGIES CORPORATION,USD,Technology,Scientific & Technical Instruments,US,0.4196999999999999,0.2729,22,0.2740740740740741,0.037037037037037,0.1994342291371994,0.0,0.0108439415370108,0.0,35536160.0,-0.0206059413955046,-0.0206059413955046,22.0,0.0
ABB,ABB LTD,USD,Industrials,Electrical Equipment & Parts,CH,,0.0598,21,0.1210884353741496,0.0714285714285714,0.0801508722300801,0.0,0.0,0.0,71087925000.0,0.0966544332405432,0.1126657264254904,21.0,0.0160112931849472
