Ticker,Name,Currency,Sector,Industry,Country,Insider Percentage,Institution Percentage,Years since IPO,NR - Percentage Missing,NR - Percentage Missing (Only Core),R - Percentage Missing,R - Percentage Missing (Only Core),R - Percentage Missing (Trivial Fix),R - Percentage Missing (Only Core) (Trivial Fix),Market Cap,CAGR,CAGR with divs,Years,Difference CAGR
A,"AGILENT TECHNOLOGIES, INC.",USD,Healthcare,Diagnostics & Research,US,0.0024,0.9126,23,0.17391304347826086,0.0,0.13301764959104606,0.0,0.003013344812742144,0.0,45286880000.0,0.0656791583660814,0.06775889578608907,23.0,0.0020797374200076657
AA,ALCOA CORPORATION,USD,Basic Materials,Aluminum,US,0.0087,0.8436,8,0.21798941798941798,0.16666666666666666,0.09900990099009901,0.0,0.0049504950495049506,0.0,7401580886.4800005,0.015177487067667306,0.01872025214585582,8.0,0.0035427650781885145
AACG,ATA CREATIVITY GLOBAL,USD,Consumer Defensive,Education & Training Services,CN,0.0553,0.1709,14,0.2068733153638814,0.008928571428571428,0.17043740573152338,0.0,0.010558069381598794,0.0,84563801.28,0.29408153419867245,0.4786900613424072,14.0,0.18460852714373477
AAL,AMERICAN AIRLINES GROUP INC.,USD,Industrials,Airlines,US,0.0108,0.5432,13,0.16862745098039217,0.03676470588235294,0.08745874587458746,0.0,0.0,0.0,9895509600.0,0.17199430482331968,0.18245015351477578,13.0,0.010455848691456104
AAOI,"APPLIED OPTOELECTRONICS, INC.",USD,Technology,Semiconductors,US,0.0712,0.5119,9,0.1492063492063492,0.013888888888888888,0.11386138613861387,0.0,0.0,0.0,206953280.0,-0.12523858274838529,-0.12523858274838529,8.0,0.0
AAON,"AAON, INC.",USD,Industrials,Building Products & Equipment,US,0.2076,0.7240000000000001,31,0.2571428571428571,0.08333333333333333,0.19504950495049506,0.0,0.00891089108910891,0.0,3613793563.0400004,0.24495105078091317,0.24675569851400936,30.0,0.0018046477330961874
AAPL,APPLE INC.,USD,Technology,Consumer Electronics,US,0.0007,0.5937,42,0.2193050193050193,0.0033783783783783786,0.15814081408140815,0.0,0.019526952695269526,0.0,2317217983640.0,0.2373161063299407,0.23875386524345132,37.0,0.0014377589135106117
AAT,"AMERICAN ASSETS TRUST, INC.",USD,Real Estate,REIT—Diversified,US,0.0161,0.9702,11,0.20692640692640693,0.011363636363636364,0.13663366336633664,0.0,0.0,0.0,2155120344.8149996,0.07190105868289254,0.10142266287210533,10.0,0.02952160418921279
AATC,AUTOSCOPE TECHNOLOGIES CORPORATION,USD,Technology,Scientific & Technical Instruments,US,0.4196999999999999,0.2729,22,0.2740740740740741,0.037037037037037035,0.19943422913719944,0.0,0.010843941537010843,0.0,35536160.0,-0.020605941395504646,-0.020605941395504646,22.0,0.0
ABB,ABB LTD,USD,Industrials,Electrical Equipment & Parts,CH,,0.0598,21,0.12108843537414966,0.07142857142857142,0.08015087223008015,0.0,0.0,0.0,71087925000.0,0.09665443324054324,0.11266572642549044,21.0,0.016011293184947206
ABBV,ABBVIE INC.,USD,Healthcare,Drug Manufacturers—General,US,0.0011,0.6899,9,0.12698412698412698,0.0,0.08030803080308031,0.0,0.0,0.0,192752503834.80002,0.1738333932915832,0.20888302396825664,9.0,0.03504963067667344
ABC,AMERISOURCEBERGEN CORPORATION,USD,Healthcare,Medical Distribution,US,0.2839,0.6587000000000001,29,0.2144620811287478,0.0,0.15364869820315366,0.0,0.0029336266960029336,0.0,24198571285.0,0.16106582941560377,0.16655726546170158,27.0,0.0054914360460978084
ABCP,AMBASE CORPORATION,USD,Real Estate,Real Estate Services,US,0.4186999999999999,0.2422,37,0.4319327731092437,0.15441176470588236,0.37425742574257426,0.0,0.11584158415841585,0.0,11956603.0,-0.17809395180987486,-0.17809395180987486,33.0,0.0
ABEV,AMBEV S.A.,USD,Consumer Defensive,Beverages—Brewers,BR,,0.1788,25,0.18641509433962264,0.0,0.14313725490196078,0.0,0.02431372549019608,0.0,42525824870.0,0.13478839697876155,0.17344785226319837,25.0,0.03865945528443682
ABM,ABM INDUSTRIES INCORPORATED,USD,Industrials,Specialty Business Services,US,0.0118,0.9839,51,0.24684684684684685,0.0033783783783783786,0.1768798501471769,0.0,0.018731602890018732,0.0,2990764500.0,0.11041836376849656,0.11888671952776919,37.0,0.008468355759272628
ABMC,AMERICAN BIO MEDICA CORPORATION,USD,Healthcare,Diagnostics & Research,US,0.3054,,18,0.2734126984126984,0.078125,0.2004950495049505,0.0,0.0037128712871287127,0.0,6044877.849999997,-0.10861243465862291,-0.10861243465862291,18.0,0.0
ABMD,"ABIOMED, INC.",USD,Healthcare,Medical Devices,US,0.0200999999999999,0.954,35,0.28408163265306124,0.06785714285714285,0.14232673267326731,0.0,0.0012376237623762376,0.0,14672079900.000002,0.23819771903041453,0.23819771903041453,16.0,0.0
ABST,ABSOLUTE SOFTWARE CORPORATION,USD,Technology,Software—Application,CA,0.0062,0.7021,13,0.18315018315018314,0.0,0.14242193450114243,0.0,0.002284843869002285,0.0,619311654.9,0.10965464279986148,0.12079860699994582,13.0,0.011143964200084344
ABT,ABBOTT LABORATORIES,USD,Healthcare,Medical Devices,US,0.0073,0.7533,85,0.1956241956241956,0.0,0.13995183302113995,0.0,0.014985282312014986,0.0,210732121849.15,0.15570874313234628,0.1607926007151601,37.0,0.005083857582813822
ABUS,ARBUTUS BIOPHARMA CORPORATION,USD,Healthcare,Biotechnology,US,0.28,0.2697,12,0.25396825396825395,0.08333333333333333,0.13663366336633664,0.0,0.0,0.0,366536459.40000004,-0.35611615652067063,-0.35611615652067063,7.0,0.0
ABVC,"ABVC BIOPHARMA, INC.",USD,Healthcare,Biotechnology,US,0.4336,0.0151,10,0.373015873015873,0.16666666666666666,0.16831683168316833,0.0,0.01485148514851485,0.0,87734237.55,-0.48412558494094204,-0.48412558494094204,10.0,0.0
AC,"ASSOCIATED CAPITAL GROUP, INC.",USD,Financial Services,Capital Markets,US,0.0155,0.7298,7,0.2272108843537415,0.0,0.17256011315417255,0.0,0.016973125884016973,0.0,819152780.0000001,0.0383402471846821,0.04391682268420927,7.0,0.00557657549952717
ACA,"ARCOSA, INC.",USD,Industrials,Infrastructure Operations,US,0.009,0.9292,4,0.18333333333333332,0.0,0.11633663366336634,0.0,0.0,0.0,2643360000.0,0.2673284355157022,0.27229510560590353,4.0,0.004966670090201353
ACAD,ACADIA PHARMACEUTICALS INC.,USD,Healthcare,Biotechnology,US,0.0040999999999999,0.9312,18,0.2804232804232804,0.13194444444444445,0.19236209335219237,0.0,0.0,0.0,3458922035.0,-0.0795015667935729,-0.0795015667935729,7.0,0.0
ACB,AURORA CANNABIS INC.,USD,Healthcare,Drug Manufacturers—Specialty & Generic,CA,0.0003,0.1765,15,0.17452830188679244,0.09375,0.09313725490196079,0.0,0.0,0.0,1383389657.2,0.09075765592626395,0.09075765592626395,6.0,0.0
ACC,"AMERICAN CAMPUS COMMUNITIES, INC.",USD,Real Estate,REIT—Residential,US,0.0087,0.9957,18,0.2529100529100529,0.027777777777777776,0.18921892189218922,0.0,0.011001100110011002,0.0,6402014494.92,0.10306795166813942,0.13253702062262573,18.0,0.02946906895448631
ACCO,ACCO BRANDS CORPORATION,USD,Industrials,Business Equipment & Supplies,US,0.0302999999999999,0.8817,17,0.16750700280112044,0.0,0.1019219569015725,0.0,0.0,0.0,789568000.0,-0.058156002017173414,-0.05135567770074023,17.0,0.006800324316433182
ACFN,"ACORN ENERGY, INC.",USD,Technology,Scientific & Technical Instruments,US,0.188,0.1097,30,0.18793650793650793,0.03333333333333333,0.13861386138613863,0.0,0.00045004500450045,0.0,23606030.0,-0.06840430611773507,-0.0566849716415031,30.0,0.011719334476231968
ACGL,ARCH CAPITAL GROUP LTD.,USD,Financial Services,Insurance—Diversified,BM,0.0313,0.9084,27,0.33650793650793653,0.24537037037037038,0.16633663366336635,0.0,0.025371287128712873,0.0,15862512054.544998,0.13784582971707038,0.13784582971707038,17.0,0.0
ACGLO,ARCH CAPITAL GROUP LTD.,USD,Financial Services,Insurance—Diversified,BM,,0.2955,5,0.26857142857142857,0.25,,,0.06930693069306931,0.0,15043697283.6,0.05904279859351402,0.1095128354269792,5.0,0.05047003683346518
