,Revenue,COGS,Gross Profit,Gross Profit Ratio,Research and Development Exp.,General and Administrative Exp.,Selling and Marketing Exp.,"Selling, General and Administrative Exp.",Other Expenses,Operating Expenses,COGS and Expenses,Interest Income,Interest Expense (Gain),Depreciation and Amortization,EBITDA,EBITDA Ratio,Operating Income,Operating Income Ratio,Total Other Income Expenses (Gains),Income Before Tax,Income Before Tax Ratio,Income Tax expense (Gain),Net Income,Net Income Ratio,EPS,EPS Diluted,Weighted Average Shares Outstanding,Weighted Average Shares Outstanding Diluted,Cash and Cash Equivalents,Short-Term Investments,Cash and Short-Term Investments,Net Receivables,Inventory (Balance),Other Current Assets,Total Current Assets,PP&E,Goodwill,Intangible Assets,Goodwill and Intangible Assets,Investments,Tax Assets,Other Non-Current Assets,Total Non-Current Assets,Other Assets,Total Assets,Accounts Payable (Balance),Short-Term Debt,Tax Payable,Deferred Revenue (Current),Other Current Liabilities,Total Current Liabilities,Long-Term Debt,Deferred Revenue (Non-Current),Deferred Tax Liabilities,Other Non-Current Liabilities,Total Non-Current Liabilities,Other Liabilities,Capital Lease Obligations,Total Liabilities,Preferred Stock,Common Stock,Retained Earnings,Other Comprehensive Income/Loss,Other Total Stockholders Equity,Total Stockholders Equity,Total Liabilities And Stockholders Equity,Minority Interest,Total Liabilities & Equity,Net Income (Cash Flow),Depreciation and Amortization (Cash Flow),Deferred Income Tax,Stock Based Compensation,Change in Working Capital,Accounts Receivable,Inventory (Cash Flow),Accounts Payable (Cash Flow),Other Working Capital,Other Non-Cash Items,Cash Provided by Operating Activities,CAPEX,Acquisitions Net,Purchases of Investments,Sales/Maturities of Investments,Other Investing Activities,Cash Used for Investing Activites,Debt Repayment,Common Stock Issued,Common Stock Repurchased,Dividends Paid,Other Financing Activites,Cash Used/Provided by Financing Activities,Effect of Forex Changes on Cash,Net Change In Cash,Cash at the End of Period,Cash at the Beginning of Period,Free Cash Flow,Open,High,Low,Close,Adj Close,Volume,Dividend,Dividend Cum,Price with cum Dividends
2006,,,,,,,,13846,,,13846,,,,-13846,-inf,-13846,-inf,,,,,-13846,-inf,-0.0,-0.0,5281346,5281346,37.0,,37.0,,,,37.0,,,,,,,,,,37.0,,,,,35517,35517,,,,,,,,35517,,5281,-786854,,746093,-35480,37.0,,37.0,-13846,,,,-13846,,,,-35480,8796.0,-18896,,,,,,,,,,,18200,18200,,-696.0,37.0,733.0,-18896,0.25,0.4,0.25,0.25,0.25,17250.0,0,0,0.25
2007,,,,,,,,11425,,,11425,,,,-11425,-inf,-11425,-inf,,,,,-11425,-inf,-0.0,-0.0,5281346,5281346,112.0,,112.0,,,,112.0,,,,,,,,,,112.0,,,,,45017,45017,,,,2000.0,2000.0,,,47017,,5281,-751374,,699188,-46905,112.0,,112.0,-11425,,,,-9425,,,,-44905,9425.0,-11425,,,,,,,,,,,11500,11500,,75.0,112.0,37.0,-11425,0.32,0.32,0.32,0.32,0.32,2000.0,0,0,0.32
2008,,,,,,10946.0,,10946,,,10946,,,,-10946,-inf,-10946,-inf,,-10946.0,-inf,,-10946,-inf,-0.0,-0.0,5281346,5281346,16.0,,16.0,,,,16.0,,,,,,,,,,16.0,,,,,57867,57867,,,,,,,,57867,,5281,-809225,,746093,-57851,16.0,,16.0,-10946,,,,-12946,,,,-57851,12946.0,-10946,,,,,,,,,,,10850,10850,,-96.0,16.0,112.0,-10946,0.21,0.21,0.21,0.21,0.21,1000.0,0,0,0.21
2009,,,,,,11613.0,,11613,,,11613,,,,-11613,-inf,-11613,-inf,,,,,-11613,-inf,-0.0,-0.0,5281346,5281346,43.0,,43.0,,,,43.0,,,,,,,,,,43.0,215.0,,,,69292,69507,,,,,,,,69507,,5281,-820838,,746093,-69464,43.0,,43.0,-11613,,,,-11613,,,215.0,-69464,11828.0,-11398,,,,,,,,,,,11425,11425,,27.0,43.0,16.0,-11398,0.15,0.15,0.15,0.15,0.15,5500.0,0,0,0.15
2010,,,,,,18014.0,,18014,,,18014,,34.0,,-18014,-inf,-18014,-inf,-75080.0,-93094.0,-inf,,-93094,-inf,-0.01,-0.01,9390935,9390935,2804.0,,2804.0,,,1437.0,4241.0,,,,,,,,,,4241.0,27.0,,,,85046,85073,,,,,,,,85073,,15281,-913932,,817819,-80832,4241.0,,4241.0,-93094,,,,-11368,,,,-80832,84789.0,-19673,,,,,,,,10000.0,,,12434,22434,,2761.0,2804.0,43.0,-19673,0.25,0.25,0.25,0.25,0.25,115.0,0,0,0.25
2011,,,,,,,,24091,,,24091,,30980.0,,-24091,-inf,-24091,-inf,81.0,-24010.0,-inf,,-24010,-inf,-0.0,-0.0,15281346,15281346,123.0,,123.0,,,,123.0,,,,,,,,,,123.0,980.0,,,,43985,44965,,,,30000.0,30000.0,,,74965,,15281,-937942,,847819,-74842,123.0,,123.0,-24010,,,,35990,,,,-44842,-34661.0,-22681,,,,,,,,,,,20000,20000,,-2681.0,123.0,2804.0,-22681,0.25,0.25,0.25,0.25,0.25,,0,0,0.25
2012,,,,,,2836667.0,,2836667,,,2836667,,2406.0,,-2836667,-inf,-2836667,-inf,-271489.0,-3108156.0,-inf,,-3108156,-inf,-0.19,-0.19,16701346,16701346,5102.0,,5102.0,,,314570.0,319672.0,,,,,,,,,,319672.0,64062.0,,,,688608,752670,,,,30000.0,30000.0,,,782670,,16701,-4046098,,3566399,-462998,319672.0,,319672.0,-3108156,,,,-388156,,,,-432998,3440332.0,-55980,-314570.0,,,,,-314570.0,,,,,375529,375529,,4979.0,5102.0,123.0,-370550,1.15,1.55,1.1,1.35,1.35,8960.0,0,0,1.35
2013,,,,,,165339.0,,165339,,,165339,,5917.0,,-165339,-inf,-165339,-inf,-30635.0,-195974.0,-inf,,-195974,-inf,-0.01,-0.01,16759664,16759664,,,,75000.0,,304870.0,379870.0,,,,,,,,,,379870.0,101251.0,,,,487997,589248,,,,30000.0,30000.0,,,619248,,16893,-4242072,,3985801,-239378,379870.0,,379870.0,-195974,,,,223620,,,37189.0,-209378,-236713.0,-209067,-10300.0,,,,20000.0,9700.0,,419594.0,,,-225329,194265,,,,5102.0,-219367,3.87,4.125,2.5,3.025,3.025,2797.0,0,0,3.025
2014,,,,,,514001.0,,514001,,,514001,,4868.0,,-514001,-inf,-514001,-inf,-178722.0,-692723.0,-inf,,-692723,-inf,-0.03,-0.03,23379495,23379495,63.0,,63.0,,,,63.0,50000.0,,,,,,,50000.0,,50063.0,254782.0,,,,371961,626743,,,,,,,,626743,,88246,-4937294,,4272368,-576680,50063.0,,50063.0,-692723,,,,-417302,,,,-626680,856137.0,-253888,-129000.0,,,,,-129000.0,,479232.0,,,-96281,382951,,,63.0,,-382888,0.07235,0.07235,0.033,0.0339499999999999,0.0339499999999999,265408.0,0,0,0.0339499999999999
2015,,,,,,614755.0,,614755,,,617755,,10186.0,3000.0,-614754,-inf,-617755,-inf,-400281.0,-1018036.0,-inf,,-1018036,-inf,-0.01,-0.01,88702808,88702808,119.0,,119.0,,,,119.0,,,,,,,,,,119.0,383962.0,,,,918189,1302151,,,,-1.0,-1.0,,,1302150,,102211,-5955330,-51000.0,4602088,-1302031,119.0,,119.0,-1018036,3000.0,,,-675352,,,,-1302032,1605688.0,-84700,,,,,,1000.0,,,,,83756,83756,,56.0,119.0,63.0,-84700,0.009,0.012,0.008,0.0085,0.0085,700128.5,0,0,0.0085
2016,,,,,,148951.0,,148951,,,148951,,35081.0,,-365431,-inf,-147201,-inf,8653.0,-138548.0,-inf,,-138548,-inf,-0.0,-0.0,156446775,156446775,84.0,,84.0,,,,84.0,,,,,,,,,,84.0,,,,,1119692,1119692,,,,,,,,1119692,,1935,-6093878,,4972335,-1119608,84.0,,84.0,-138548,,,,182424,,,85105.0,-1119608,-77603.0,-33727,,,,,,,,,,,33692,33692,,-35.0,84.0,119.0,-33727,0.00345,0.00565,0.0013,0.0037,0.0037,13184243.5,0,0,0.0037
2017,,,,,,13733.0,,13733,,,13733,,45020.0,,-162967,-inf,-13733,-inf,-58005.0,-71738.0,-inf,,-71738,-inf,-0.0,-0.0,215843883,215843883,84.0,,84.0,,,,84.0,,,,,,,,,,84.0,,,,,934942,934942,,,,-1.0,-1.0,,,934941,,2202,-6165616,,5228557,-934857,84.0,,84.0,-71738,,,,184750,,,-157188.0,-934858,-174953.0,-61941,,,,,,,,,,,61941,61941,,,84.0,84.0,-61941,0.0038,0.0075,0.00285,0.0046,0.0046,13546154.5,0,0,0.0046
2018,,,,,,152647.0,,152647,,,152647,,28623.0,,-1133521,-inf,-152647,-inf,-1009909.0,-1162556.0,-inf,,-1162556,-inf,-0.0,-0.0,285555605,285555605,,,,,,,,,,,,,,,,,,,404291.0,,,667077,1071368,,,,-1.0,-1.0,,,1071367,,2856,-7328172,,6253949,-1071367,,,,-1162556,,,,-136510,,,28168.0,-1071368,1201136.0,-97930,,,,,,,,,,,97846,97846,,,,84.0,-97930,0.0066999999999999,0.00875,0.0040999999999999,0.0069,0.0069,10172017.0,0,0,0.0069
